Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.7282683094,Average,young cars,Sedan,Female,older work. people,1,1,466.14999962
0.1122518823,Average,old cars,Utility,Male,youngest people,1,1,2613.409996
0.8706365503,Average,young cars,Station wagon,Female,young people,1,2,2216.6499977
0.4654346338,Average,youngest cars,Sedan,Female,youngest people,1,1,657.34999943
0.7337440109,Average,old cars,Sedan,Female,working people,1,1,200.0
0.4161533196,Average,old cars,Hatchback,Female,older work. people,1,1,200.0
0.7337440109,Average,young cars,Sedan,Female,youngest people,1,1,1274.9699974
0.7337440109,Cheap,oldest cars,Sedan,Female,young people,1,1,2014.079998
0.7337440109,Average,young cars,Hatchback,Female,old people,1,1,200.0
0.7310061602,Average,young cars,Sedan,Male,working people,1,1,1307.0099983
0.6516084873,Cheap,oldest cars,Sedan,Male,young people,1,1,5763.1799774
0.1040383299,Average,youngest cars,Hatchback,Female,working people,1,1,200.0
0.205338809,Average,youngest cars,Sedan,Male,working people,1,2,400.0
0.424366872,Average,youngest cars,Hatchback,Female,oldest people,1,1,376.54999971
0.5749486653,Average,oldest cars,Station wagon,Male,older work. people,1,1,389.94999981
0.7310061602,Average,oldest cars,Hardtop,Male,older work. people,1,1,480.0
0.9993155373,Cheap,oldest cars,Panel van,Male,working people,1,1,1216.3599968
0.758384668,Cheap,old cars,Hatchback,Male,youngest people,1,1,665.63999939
0.4599589322,Average,young cars,Station wagon,Female,young people,1,1,200.0
0.5393566051,Average,young cars,Sedan,Male,young people,1,1,200.0
0.5393566051,Cheap,old cars,Sedan,Female,working people,1,1,200.0
0.6351813826,Average,youngest cars,Hatchback,Female,working people,1,1,1940.9199982
0.7912388775,Average,oldest cars,Station wagon,Female,working people,1,1,369.17999983
0.7912388775,Average,old cars,Sedan,Female,old people,1,1,1301.75
0.7310061602,Expensive,youngest cars,Truck,Male,young people,1,1,493.0
0.6543463381,Cheap,old cars,Station wagon,Female,oldest people,1,1,3927.2099991
0.2108145106,Average,old cars,Station wagon,Male,young people,1,1,389.08999968
0.2080766598,Cheap,old cars,Hatchback,Female,young people,1,1,818.87999916
0.4052019165,Expensive,young cars,Station wagon,Female,old people,1,1,3003.5499954
0.8240930869,Average,oldest cars,Station wagon,Female,older work. people,1,1,423.63999987
0.7748117728,Average,oldest cars,Station wagon,Male,young people,1,1,3812.2899933
0.7310061602,Average,youngest cars,Sedan,Male,older work. people,1,1,1221.6099987
0.1204654346,Average,youngest cars,Hatchback,Female,older work. people,1,1,2121.7810249
0.7310061602,Average,young cars,Hatchback,Female,older work. people,1,1,439.92999983
0.7693360712,Average,young cars,Sedan,Female,young people,1,2,1414.1099987
0.7748117728,Average,oldest cars,Station wagon,Male,working people,1,2,4423.7799911
0.5585215606,Cheap,oldest cars,Sedan,Female,older work. people,1,1,323.40999937
0.681724846,Average,youngest cars,Hatchback,Female,oldest people,1,2,1135.1299992
0.9993155373,Expensive,old cars,Station wagon,Female,old people,1,2,2926.1999931
0.7748117728,Average,youngest cars,Sedan,Female,older work. people,1,1,920.15000153
0.7748117728,Cheap,oldest cars,Hatchback,Female,young people,1,2,2297.349998
0.8432580424,Cheap,oldest cars,Hardtop,Male,young people,1,1,353.76999998
0.1560574949,Average,young cars,Hatchback,Male,working people,1,1,480.5
0.7310061602,Average,youngest cars,Hatchback,Male,working people,1,1,2879.0299988
0.5804243669,Average,young cars,Station wagon,Female,young people,1,1,1499.6699982
0.4216290212,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,2488.6999969
0.8980150582,Average,young cars,Sedan,Female,young people,1,1,218.80000019
0.3696098563,Average,youngest cars,Hatchback,Female,older work. people,1,1,200.0
0.3696098563,Average,oldest cars,Station wagon,Female,young people,1,1,962.4299984
0.3696098563,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,345.0
0.1478439425,Average,young cars,Hatchback,Female,working people,1,1,345.0
0.8733744011,Expensive,young cars,Truck,Female,older work. people,1,1,353.76999998
0.8706365503,Expensive,young cars,Station wagon,Male,young people,1,1,1200.4799995
0.2381930185,Cheap,old cars,Sedan,Male,working people,1,1,2548.5199966
0.3394934976,Average,youngest cars,Utility,Female,older work. people,1,1,353.76999998
0.1916495551,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,200.0
0.7885010267,Average,old cars,Hardtop,Female,working people,1,1,973.96999741
0.5366187543,Cheap,old cars,Hatchback,Male,older work. people,1,1,4150.6999969
0.5366187543,Average,young cars,Sedan,Female,working people,1,1,200.0
0.4188911704,Average,young cars,Sedan,Female,working people,1,1,200.0
0.772073922,Cheap,old cars,Sedan,Female,working people,1,2,2763.0499964
0.7446954141,Average,young cars,Sedan,Female,older work. people,1,1,2690.9599991
0.3668720055,Average,old cars,Sedan,Male,young people,1,1,441.73999977
0.8021902806,Average,old cars,Truck,Female,youngest people,1,1,435.90999985
0.8021902806,Average,oldest cars,Minibus,Female,working people,1,1,812.12999916
0.8021902806,Cheap,oldest cars,Sedan,Female,older work. people,1,1,245.0
0.8021902806,Average,young cars,Hatchback,Female,older work. people,1,2,2473.3299961
0.8021902806,Average,young cars,Station wagon,Male,old people,1,1,1675.25
0.3093771389,Average,youngest cars,Hatchback,Female,young people,1,1,460.55999947
0.1697467488,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,2066.6299973
0.9144421629,Expensive,youngest cars,Station wagon,Male,older work. people,1,1,1207.6199989
0.9117043121,Average,young cars,Hardtop,Female,older work. people,1,1,353.76999998
0.5503080082,Average,young cars,Station wagon,Female,older work. people,1,1,200.0
0.9993155373,Expensive,old cars,Truck,Male,young people,1,1,1257.7999992
0.5338809035,Cheap,oldest cars,Hatchback,Female,old people,1,1,270.8499999
0.0410677618,Average,youngest cars,Hatchback,Female,young people,1,1,200.0
0.3668720055,Average,young cars,Hatchback,Female,youngest people,1,1,558.64999962
0.3668720055,Cheap,oldest cars,Sedan,Female,working people,1,1,989.72999954
0.5804243669,Expensive,old cars,Motorized caravan,Female,old people,1,1,345.0
0.8459958932,Average,old cars,Sedan,Female,older work. people,1,1,1875.4499969
0.772073922,Cheap,oldest cars,Sedan,Male,working people,1,1,1614.8499985
0.9034907598,Average,old cars,Station wagon,Male,youngest people,1,1,367.72999954
0.7227926078,Cheap,oldest cars,Hatchback,Male,young people,1,1,200.0
0.7994524298,Average,youngest cars,Sedan,Female,oldest people,1,1,2492.9997253
0.7994524298,Expensive,young cars,Station wagon,Female,old people,1,1,5137.519989
0.4216290212,Average,young cars,Sedan,Female,older work. people,1,1,547.92999935
0.7994524298,Average,oldest cars,Station wagon,Female,young people,1,1,372.5
0.900752909,Average,old cars,Station wagon,Male,working people,1,1,200.02999878
0.5804243669,Cheap,oldest cars,Station wagon,Male,young people,1,1,1829.1199989
0.7227926078,Cheap,oldest cars,Sedan,Female,young people,1,1,390.0
0.7227926078,Average,young cars,Sedan,Male,youngest people,1,1,200.00000038
0.334017796,Average,youngest cars,Hatchback,Female,young people,1,1,200.0
0.772073922,Average,young cars,Hatchback,Female,working people,1,2,801.04999924
0.772073922,Average,youngest cars,Hatchback,Male,older work. people,1,1,637.30999947
0.7227926078,Average,youngest cars,Sedan,Female,older work. people,1,1,200.0
0.3641341547,Average,old cars,Station wagon,Male,older work. people,1,1,389.94999981
0.7227926078,Cheap,oldest cars,Hatchback,Male,youngest people,1,1,353.76999998
0.7227926078,Cheap,oldest cars,Station wagon,Male,older work. people,1,1,427.26999998
0.900752909,Average,old cars,Utility,Male,older work. people,1,1,3135.7699966
0.848733744,Average,young cars,Hatchback,Female,working people,1,1,484.66999912
0.6242299795,Average,oldest cars,Station wagon,Male,young people,1,1,345.0
0.7227926078,Average,oldest cars,Station wagon,Male,older work. people,1,1,369.17999983
0.3148528405,Average,young cars,Sedan,Female,working people,1,1,350.28999996
0.1204654346,Cheap,old cars,Hatchback,Male,older work. people,1,1,200.0
0.3641341547,Average,young cars,Hatchback,Male,young people,1,1,200.0
0.052019165,Cheap,oldest cars,Sedan,Male,youngest people,1,1,920.71999931
0.720054757,Average,young cars,Hatchback,Male,working people,1,1,3330.75
0.7693360712,Average,old cars,Sedan,Male,young people,1,1,2741.5
0.5037645448,Average,young cars,Sedan,Female,oldest people,1,1,1138.6499977
0.5065023956,Cheap,oldest cars,Sedan,Female,oldest people,1,1,1267.4399986
0.5037645448,Average,old cars,Sedan,Female,older work. people,1,1,395.25
0.7693360712,Average,old cars,Panel van,Female,older work. people,1,1,471.17999935
0.4900752909,Cheap,oldest cars,Sedan,Female,oldest people,1,1,367.72999954
0.6105407255,Cheap,old cars,Hatchback,Female,working people,1,1,3226.2799988
0.5037645448,Average,old cars,Sedan,Male,old people,1,1,2090.1499977
0.9993155373,Average,old cars,Sedan,Male,young people,1,1,353.76999998
0.7693360712,Average,young cars,Station wagon,Female,young people,1,1,200.0
0.5092402464,Average,young cars,Sedan,Female,working people,1,1,3141.6399994
0.5092402464,Cheap,young cars,Hatchback,Male,young people,1,1,1065.6399994
0.5065023956,Cheap,old cars,Hatchback,Female,older work. people,1,1,1271.6499977
0.1505817933,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,3838.2299881
0.4900752909,Average,oldest cars,Coupe,Male,older work. people,1,1,370.56999969
0.93908282,Average,young cars,Sedan,Female,young people,1,1,780.0
0.3586584531,Average,young cars,Sedan,Female,working people,1,1,1814.8599968
0.4134154689,Cheap,young cars,Hatchback,Female,youngest people,1,2,783.4199996
0.3668720055,Expensive,young cars,Sedan,Male,older work. people,1,1,200.0
0.4654346338,Average,oldest cars,Sedan,Male,old people,1,1,280.0
0.5859000684,Average,oldest cars,Station wagon,Female,young people,1,1,2649.3399963
0.7118412046,Average,young cars,Hatchback,Female,youngest people,1,1,353.76999998
0.3559206023,Average,young cars,Sedan,Female,older work. people,1,1,983.28999901
0.7693360712,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,2610.7999954
0.4517453799,Average,young cars,Station wagon,Female,working people,1,1,708.06999969
0.3258042437,Cheap,oldest cars,Sedan,Male,old people,1,1,870.71999931
0.720054757,Average,young cars,Hatchback,Female,youngest people,1,1,370.44999981
0.3586584531,Average,old cars,Station wagon,Female,young people,1,1,339.51000023
0.5859000684,Cheap,old cars,Hatchback,Male,older work. people,1,1,384.5
0.5037645448,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,200.0
0.4845995893,Expensive,youngest cars,Station wagon,Female,older work. people,1,2,1051.1299992
0.0492813142,Average,young cars,Hatchback,Male,older work. people,1,1,389.17999983
0.2108145106,Average,young cars,Truck,Male,youngest people,1,1,755.96637917
0.4955509925,Expensive,old cars,Station wagon,Male,older work. people,1,1,1955.2699966
0.5037645448,Average,old cars,Station wagon,Male,young people,1,1,502.84999943
0.8049281314,Cheap,old cars,Hatchback,Female,older work. people,1,2,468.90999985
0.8925393566,Average,old cars,Panel van,Female,older work. people,1,1,353.79999971
0.720054757,Expensive,young cars,Station wagon,Female,working people,1,2,1666.0599971
0.167008898,Cheap,old cars,Hatchback,Female,young people,1,1,562.66999912
0.1998631075,Average,young cars,Station wagon,Male,working people,1,1,3364.9799957
0.3093771389,Average,old cars,Station wagon,Male,oldest people,1,2,4208.5999947
0.3121149897,Average,youngest cars,Sedan,Female,oldest people,1,1,2318.6899948
0.8596851472,Average,young cars,Utility,Female,older work. people,1,1,1198.3099995
0.4791238877,Average,old cars,Station wagon,Female,young people,1,1,2262.9499969
0.6872005476,Average,young cars,Sedan,Female,oldest people,1,2,1317.3499985
0.3093771389,Cheap,oldest cars,Sedan,Male,older work. people,1,1,1064.0999985
0.720054757,Average,oldest cars,Station wagon,Female,older work. people,1,1,465.0
0.6899383984,Average,old cars,Hardtop,Female,old people,1,1,353.76999998
0.7118412046,Average,young cars,Hatchback,Female,youngest people,1,1,5621.4499969
0.5174537988,Expensive,youngest cars,Station wagon,Male,working people,1,1,944.19999886
0.1752224504,Average,oldest cars,Station wagon,Female,working people,1,1,404.5454545
0.9062286105,Cheap,oldest cars,Utility,Female,young people,1,1,458.17999935
0.720054757,Average,youngest cars,Station wagon,Male,youngest people,1,1,1833.0099983
0.7994524298,Expensive,young cars,Motorized caravan,Male,working people,1,1,370.0
0.3586584531,Average,youngest cars,Hatchback,Female,youngest people,1,1,367.72999954
0.501026694,Expensive,youngest cars,Station wagon,Female,old people,1,1,270.0
0.3969883641,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,746.15999985
0.4982888433,Average,old cars,Sedan,Female,old people,1,2,1836.7199969
0.8021902806,Average,old cars,Sedan,Male,working people,1,1,3206.3799973
0.4982888433,Average,old cars,Sedan,Male,working people,1,1,1984.6399956
0.4982888433,Average,old cars,Sedan,Male,young people,1,1,491.69999981
0.501026694,Cheap,young cars,Hatchback,Male,working people,1,1,316.14999986
0.4407939767,Average,oldest cars,Station wagon,Female,young people,1,1,1349.159996
0.4435318275,Expensive,youngest cars,Station wagon,Male,young people,1,1,2427.1699982
0.5256673511,Average,youngest cars,Station wagon,Female,older work. people,1,1,1687.9899979
0.4736481862,Average,old cars,Station wagon,Male,working people,1,1,460.39999962
0.4736481862,Cheap,old cars,Sedan,Male,young people,1,1,200.0
0.2683093771,Expensive,youngest cars,Sedan,Female,older work. people,1,1,200.0
0.7556468172,Average,young cars,Sedan,Female,old people,1,1,662.09999847
0.7529089665,Average,youngest cars,Hatchback,Female,youngest people,1,1,331.97999811
0.7173169062,Average,youngest cars,Hatchback,Female,oldest people,1,1,367.72999954
0.2464065708,Expensive,youngest cars,Hardtop,Female,young people,1,1,404.0999999
0.9117043121,Average,youngest cars,Hatchback,Female,old people,1,1,369.14999962
0.4654346338,Average,old cars,Sedan,Female,young people,1,1,869.71999931
0.3066392882,Average,oldest cars,Station wagon,Male,oldest people,1,1,441.81999969
0.4106776181,Average,young cars,Sedan,Female,youngest people,1,1,1416.329998
0.7282683094,Average,old cars,Hatchback,Female,youngest people,1,1,1407.2763443
0.7556468172,Expensive,young cars,Station wagon,Female,young people,1,1,720.00999832
0.9171800137,Expensive,youngest cars,Sedan,Male,young people,1,2,2230.7399998
0.6570841889,Average,youngest cars,Hatchback,Female,young people,1,1,200.0
0.3559206023,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,1071.6499996
0.6735112936,Cheap,old cars,Sedan,Male,working people,1,1,652.22999954
0.0958247775,Cheap,old cars,Sedan,Female,youngest people,1,1,481.81999969
0.7529089665,Cheap,young cars,Hatchback,Male,working people,1,1,1807.3499985
0.1533196441,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,1673.1799927
0.8843258042,Expensive,youngest cars,Utility,Male,working people,1,1,390.0
0.5995893224,Average,youngest cars,Sedan,Female,working people,1,1,200.0
0.4982888433,Cheap,oldest cars,Sedan,Male,oldest people,1,1,583.59999943
0.8898015058,Average,young cars,Hatchback,Female,youngest people,1,1,5176.9899902
0.7145790554,Expensive,young cars,Station wagon,Male,working people,1,1,3337.6199951
0.8843258042,Expensive,young cars,Station wagon,Male,young people,1,1,311.90999985
0.0876112252,Cheap,old cars,Hatchback,Female,older work. people,1,1,401.37999964
0.7145790554,Cheap,old cars,Hatchback,Female,working people,1,1,1049.8499985
0.3531827515,Average,oldest cars,Station wagon,Male,young people,1,1,353.79999971
0.3039014374,Cheap,old cars,Hatchback,Female,oldest people,1,1,3403.3199997
0.7145790554,Cheap,oldest cars,Sedan,Female,youngest people,1,1,390.0
0.7529089665,Average,youngest cars,Hatchback,Male,youngest people,1,1,242.7300005
0.887063655,Cheap,oldest cars,Sedan,Male,youngest people,1,1,353.76999998
0.2436687201,Cheap,old cars,Sedan,Female,young people,1,1,1211.9699993
0.7912388775,Average,oldest cars,Station wagon,Male,old people,1,1,1117.4099998
0.7939767283,Expensive,youngest cars,Truck,Male,older work. people,1,1,1103.9899979
